carID,price
89749,7695.830223264315
101277,6671.214748691858
108016,16210.751223750334
81259,17057.73528391285
97434,14184.264516495365
105289,17553.777707596273
103379,8201.390923273797
78317,19384.958375837497
104166,13806.366396082754
106660,16032.582192288983
107490,9262.672438743508
90684,10603.362763445237
90032,6594.57125484687
79481,13954.734129046363
102524,8116.049301250674
100778,12545.686498076895
77810,10840.903104473862
98979,11090.281488370503
76558,14063.816415667548
94550,18503.16597212003
107246,6063.188983936962
77429,14412.594325231641
106105,10443.901722202725
105213,8460.819476424598
102747,9431.425258242693
104958,12714.445961897341
96036,13018.064721020517
92310,15952.480790914691
100837,6890.983241160934
82858,8967.584203281447
90119,9838.559599077726
77304,15739.80746542852
89011,9280.366528209735
84623,11701.839457623819
99665,15572.159724826393
100592,8455.083980491494
82623,8967.584203281447
92035,14596.969653317781
84305,8286.904411717407
92903,8687.047380333912
93398,14219.8106343983
108067,12979.112478618337
85062,7229.884761354592
81727,21281.689992349722
95637,8438.426272688197
89690,7961.831471107376
83240,13759.28879427359
89711,7689.571486360574
96945,8306.404786981124
104924,14647.922280867368
79633,14084.707396272042
89582,4938.274673226529
98080,7009.14075056934
85992,6544.912414423834
86712,10265.670713327798
105767,9348.592818652864
100590,8341.868424260058
104574,11987.65006127582
97246,7919.242254042388
78141,12033.330198333491
91590,17447.990837423866
80767,12989.235930838402
100344,11250.891108533991
88987,15191.71000937886
96479,14104.48729155756
90598,7921.358414544485
83880,8153.014621535623
86802,10025.306415598076
103078,10950.185500755104
84736,7707.28444656348
84196,4321.631731271556
102062,7601.845233336537
90110,6586.397364385433
102907,10185.121501980664
81776,15411.221648982002
102431,6353.77323635742
80442,10689.721983166632
78656,17702.596316455292
78537,20010.79219802787
102511,6820.463891377347
93612,14957.44256569878
99284,6932.263837229764
96315,11168.397734006727
94305,19102.37319332192
100636,8511.493886729475
81816,13004.161909618493
100352,10517.577706755146
101476,9597.896939824725
93392,18886.7630921267
93995,14612.615577673641
94261,16371.967373249523
89117,11528.384097145416
86506,4536.628863811518
88456,7814.040009885382
84134,8885.405806762257
81088,10608.153497393505
103960,9230.536547013238
84925,11543.22110797527
97306,8309.001108441666
83752,8442.352788642742
100696,5246.37589355061
76472,11314.965670892087
101128,9966.708787482858
105932,10443.901722202725
86416,9145.306900986301
79616,17362.99747285058
83395,11543.22110797527
88734,9430.342897106566
106676,12704.1886735994
102442,8995.028091705724
88761,12859.630455455312
79708,16621.513464490108
96808,12841.270039064893
103755,9253.070952392256
86273,10842.279719297314
97635,18397.00934284383
80797,15949.41345346101
108000,12024.609307596524
95126,21887.09208263856
105187,16032.582192288983
81613,13670.675476845305
103906,6333.728722317475
105729,7385.464960187555
100637,13448.108833657046
82861,7248.772896501201
107823,12557.929396894884
85274,11891.777432347599
88926,10513.766540858234
87871,8970.387163800977
97970,6446.0938593137325
98044,7632.0462142092365
90277,8925.132481312201
85647,9783.673920351686
107447,13264.897650071403
79418,7829.820229246451
80383,17102.453175181596
79894,12732.69817880978
105875,6623.037043045729
86032,8970.387163800977
104423,11802.16886602611
78437,10790.219549879805
79480,12847.700220326024
89973,6908.03724574967
94007,15509.233699968916
93952,12326.199936047624
84548,4151.432657995129
97885,8463.614809897901
86571,8286.904411717407
77839,21829.524203167526
102201,6019.449722180588
98731,7009.14075056934
82395,12960.412836026857
76816,19435.439240116702
97956,7240.281932736443
86012,9836.234188788905
106393,14524.065691897522
81832,25979.14016489725
82787,12550.348844652075
103974,7734.199626476534
100725,7679.813114445019
86552,6424.871765531134
80174,13181.532906500497
99189,11257.421123797229
102543,9942.113655812269
98518,12136.649610915829
100334,7706.2692056807455
92673,13913.644989222254
88008,9101.794968636646
105207,15168.560763388125
106462,17667.686086941336
106106,11075.210600336179
79705,12974.013160298842
108193,12502.5341078321
89668,7132.685990696993
86435,9430.342897106566
101281,9271.188726390048
104753,17411.188699470877
79004,13124.923808469794
89732,3524.4010394868324
89201,9867.521693590565
87282,9101.794968636646
101589,8093.960377342363
87352,9719.374588822875
103388,8448.510033869856
93619,13706.962280201515
101941,6308.4889984657
106533,10352.462556786288
90018,14700.732444701287
101265,9448.832233155239
104255,14357.192583884456
80093,16863.67362576655
82433,6424.871765531134
77254,8435.585934775138
106400,15960.746483468614
79847,9073.70483843902
95735,16013.157523956528
106733,13176.261192930937
76318,14406.88761574472
95966,12082.116881166472
101690,8845.298426133138
82845,11007.39005108892
96266,14749.625959638875
104175,17548.293009639856
97347,10340.060960216977
92730,21937.636476115298
84738,8940.430175947058
102596,7010.480376729229
78356,17184.300615489417
94062,16371.967373249523
101662,6353.77323635742
81715,17368.424260209034
103046,9135.741180938034
108133,7874.626486733115
96302,9035.774707157856
83859,14233.33635155863
104815,13015.306518179766
95903,16994.526802315733
79683,10002.862224217923
88888,13727.328849257103
80529,16332.00588661285
81898,26803.613095973462
83435,9390.185586696132
80448,12876.487819725255
79241,19393.87779143115
76056,12972.771834348816
76342,12111.697454886873
98238,8308.344647199772
85878,7457.33198421838
102846,9953.156815528644
90215,6365.668047387215
79635,30344.697779212882
77561,13342.189045138886
101151,10950.185500755104
93594,16556.962617915466
78703,20506.972340114957
87596,7597.319667437456
92572,13234.31158741505
90757,7327.011054449591
95881,14253.731061931452
98008,10352.875569352487
84805,8029.2241134962105
100888,8826.230386375972
82504,10517.052731277823
82177,11914.815987699536
89472,17300.86428317782
82301,11669.587719885967
106483,8088.461813964372
79808,10377.499934354115
83412,11829.040929527338
89386,11995.04139390761
89889,15570.254329129568
108249,10519.44442914168
98252,7705.041863890281
83525,8488.910397073834
102595,9991.607893102704
94255,9779.855551997529
91259,18122.14639222132
99539,6584.79278805103
97379,16585.4783100615
104452,15591.843051058926
88479,8970.387163800977
95424,18580.374592489494
94732,18287.107353485728
89025,8414.651964312807
89497,19729.39157423738
92405,14211.553728466297
95346,13374.962202080864
91337,12859.213342980724
97739,9615.084969408073
81087,11596.915091118475
80661,9292.607627011115
105537,10634.421354712576
81073,15860.640498180022
102770,8779.423067605447
99299,8424.766007031974
77528,13034.491909460752
95278,21349.773638895935
106536,12246.226636910986
79421,11889.626457264236
105026,16203.703767640965
97887,8405.229977809557
106163,10486.012954398078
103242,8776.121112776242
103098,7783.760545179855
76195,11389.975232989545
103418,10047.155307671777
102091,10231.25791761801
102341,7080.34004433565
100315,13630.01422327918
100377,7430.015351339988
78857,14716.935573157736
93748,16734.28106034369
107891,8841.740013791514
77063,16401.864239123657
86916,8378.801752448186
108347,9160.77726225679
94475,14800.687824118677
100383,11766.207297107963
80618,16983.003654436743
98926,9354.7857276868
77228,11131.280966179267
106915,10352.462556786288
92594,10484.707884287141
80745,18554.676647981083
78361,10577.46392086536
95725,17768.36724500285
105171,7217.495086599047
87007,9189.052077633167
104121,11123.945344058793
92877,12330.567787883194
108335,21148.458134108863
101357,10950.185500755104
89325,7740.261793604098
103144,6909.121130716592
101413,6890.983241160934
85182,9329.240517282566
84097,11623.759138133799
101970,5586.47392900969
98315,5901.200622670653
89048,8337.39820506089
106141,7600.701488362393
87105,11939.720901182718
88472,11173.559099153752
93361,13481.837719168952
87040,7441.400325156597
99831,10150.76817440744
95677,10708.49848307579
89770,6849.296153650295
77371,16324.42854705469
107143,13264.897650071403
100271,9526.237903963669
83905,9144.970411213779
101531,10950.185500755104
90617,7346.152897767581
83895,12837.68323958082
89453,12170.141960453935
106012,14054.173361643174
76381,14536.054942544148
106986,11418.261136283281
84143,10208.122161795556
91665,21937.636476115298
81350,10229.779494070382
80422,12895.545561856206
84794,6844.712669471286
81156,16642.36198169554
77082,20321.990061391345
97356,7509.347898043512
82730,12479.183573235485
99244,8308.344647199772
85538,11543.22110797527
101585,9301.019737125922
90288,8635.690980777767
98799,3421.1766992379085
93547,14102.969456371378
85142,7707.28444656348
82012,20192.147335664555
89654,10666.830303549914
102304,10950.185500755104
79288,23718.467415045667
77400,9105.763170262095
98597,6499.710226183909
103156,8392.7854917916
95446,17213.457843554694
97036,9086.831723982401
101401,8096.927126950489
80817,9706.464641752451
84078,7463.8564495408245
95390,16545.36106575684
79883,14053.852056346588
104059,10443.901722202725
103041,9510.8206269108
81651,9559.306181692145
100432,8768.138180480844
84933,10655.236355368663
81600,15630.84950944508
78379,7733.691563817493
90816,7346.152897767581
107414,8092.458069015867
105633,13389.94933859981
99508,7504.032768552335
100874,8054.1962774467465
104208,12550.721726110316
84774,9141.568488080606
96518,9099.050043927333
91543,16068.534408162861
107146,13528.402649308442
94426,12942.644833361303
99059,7733.728761364757
96640,8142.068974379094
81277,10982.244538468454
102409,10592.573698955523
104800,9899.55351515842
107498,14175.530634530613
90942,19138.131263598374
80202,14617.939743009309
76794,12603.786835453826
88973,11072.760814645324
91958,19604.656575075653
80562,15312.44229309626
103486,7739.919483965231
95237,12196.660313405711
105569,11310.750046673667
106560,16581.94998838074
107977,10791.867540034316
90076,11119.66826298225
93050,11731.823105802368
80609,16952.521841237918
88557,10864.028483954668
90894,13582.96810262826
83669,8464.990876271913
78849,14132.769667535938
101275,6958.18720195653
91858,10091.475411689571
96243,12053.352697965393
106227,16921.028777993175
105300,11980.22052877088
93065,19909.538735335285
78002,10714.865190552819
82500,9814.448966301481
78204,8310.939195487292
107851,9782.14946260263
86217,6425.771210957965
82662,7246.50782568957
93324,17742.81235856315
79680,10496.911020414327
104920,14308.478194433446
96735,9221.172296459745
89992,7107.851012303379
106961,17245.594088052603
80078,12802.209454493728
101429,8765.398409288116
95551,14414.918128385174
79937,23388.027650712746
80680,13961.637090515846
99448,8948.52565936289
93909,18046.162318291943
96888,8309.001108441666
104584,10177.927898909276
107289,14652.500523082219
84126,11438.014517047834
101282,10297.419090097
92474,15073.872637455574
88871,9892.426226071593
107177,12839.541719749997
106026,11877.497989871568
96937,9713.036367689412
83543,7670.501212723698
81094,14080.306551564248
77503,14716.935573157736
85351,5815.080373728075
96000,14273.611328397563
87374,10904.17230107257
86394,12841.695725992011
108364,11695.490828148351
91441,18882.521619084127
97039,13283.708313660949
106685,8598.012313725376
95631,12384.294764181659
101883,7777.453781035342
78238,9259.765987245595
97508,8309.001108441666
98441,10192.236075267645
80066,15401.955323060209
79095,16987.435178990196
80007,10983.616587347731
100219,7673.343099826412
82511,8252.035000778844
89270,9892.426226071593
88713,8286.904411717407
100353,10297.419090097
102841,4544.938807791816
90117,10858.942605457318
81549,24882.40828451626
82350,18221.334311648494
76546,20010.79219802787
81013,14390.663302659943
91240,13382.865030726965
91542,14446.644637518779
104518,10969.109271262998
93537,19537.722810394913
94372,15306.128960472726
104419,12463.958881306353
97636,9953.554155983924
96288,16759.267502804585
78717,8524.359738951442
105610,13580.756475811224
97754,11612.984367979381
81458,9476.224127581301
86931,11409.19869142934
90713,15112.773885012288
90909,18824.081045251965
77251,20479.106353415973
95081,8956.908915834627
95560,11244.267647731185
93288,13684.015484284091
105036,11090.697220791697
108490,8841.740013791514
96935,13276.790011561721
89373,10208.122161795556
98010,7471.555012422505
104699,16168.294386349267
86692,7846.643538478685
85024,7055.79834248176
79086,19953.87915653881
89939,10073.407595843042
79098,13130.70094565292
86141,11556.399664498742
105462,16445.26093483016
92870,18260.93949436923
92163,14894.815509874124
87481,11528.384097145416
83276,9393.7608702345
79356,17175.487874620016
103602,9068.409632447507
88460,8970.387163800977
100934,7488.306663140136
96659,6319.899525661224
83204,9221.846086693522
104621,13264.897650071403
84110,9580.030891531387
99265,10352.875569352487
79574,11298.6511640436
78186,9245.824751044727
87005,10208.122161795556
104043,10629.90843951571
81574,17058.105789146328
104091,9160.77726225679
77759,16215.091253543647
78181,11413.118648812031
96169,8630.434297693617
98267,12916.99646169972
97837,10734.84951254712
80133,14651.150015263825
98571,8639.31730600617
88628,14172.44116641745
78622,11264.588109996765
88678,10025.306415598076
87278,11073.755629048499
86963,8286.904411717407
100350,6962.431955238845
78771,11574.469389717462
95935,14892.98098934255
107590,10493.491437944118
84458,10744.411107776727
85656,8378.801752448186
81611,5890.785622699294
92638,13858.231819446228
87478,8184.721489970442
98407,3632.645081628629
95581,10078.057128183962
100645,9942.113655812269
97184,6600.1907959354985
84473,9814.448966301481
88951,7584.976292695115
100836,8995.028091705724
91338,21841.23234090331
94112,8952.058644286779
89882,12451.998616870149
97097,7344.909203763864
99151,9453.210181431059
99607,7749.56534522586
78931,12853.796423917986
97805,6787.3839765561115
97477,9221.172296459745
87819,12689.019114916542
76361,15492.931646911917
99201,18584.084562009943
103410,8823.176693382542
108436,11053.461461957417
105558,12462.385457593708
88025,6424.871765531134
101944,7488.306663140136
80786,13140.341484289887
84001,11543.22110797527
78304,13801.78796121273
100501,10055.273663020296
99693,6932.263837229764
94557,13459.256053715215
82152,16062.242403551165
92039,18523.071652232564
83177,11007.39005108892
90726,8019.663519008791
82879,11235.346775552263
87378,12333.570162649856
91699,12304.117495483724
85500,12692.98513918135
97050,8966.400470302126
88754,3538.8094464372434
79069,20010.79219802787
89329,11939.720901182718
102605,9184.60017861272
93090,13595.241745300063
108403,11976.812795177968
91391,14532.921578443278
80964,15680.199649843302
89444,17287.518873069097
84092,9025.045054016613
100617,9184.60017861272
107962,14378.934679382559
106640,7091.639191751503
95123,9645.410417761075
99114,5901.200622670653
94461,14766.353293812717
88654,11007.39005108892
80421,14011.61121686223
78113,14108.426071883003
100558,7771.433865352952
78873,18076.35295730574
85480,8378.801752448186
103902,9470.800648463044
104816,14054.173361643174
89039,10744.411107776727
95169,12152.085192020557
93971,13833.237106215161
84450,13722.04641302632
80824,18506.08047364402
92545,10970.566027586723
89226,6544.912414423834
93873,14633.246129183011
85871,10805.106272998062
86343,9868.633245967041
93634,21094.184205837682
106942,9292.57262318376
82535,10025.306415598076
92259,13374.962202080864
88794,10099.847246069301
77385,20351.479146495054
76996,7121.211834516995
102708,7964.197452731371
81359,12100.122921834602
90486,3824.9758814540155
100200,7499.106573386641
87970,11340.533221181744
107512,10634.421354712576
79078,15859.84971348194
108477,12052.473418561949
80312,17037.07052621767
82208,7829.820229246451
100695,10044.117733192548
99506,8376.768816268637
85773,10078.354114635596
101887,9718.153939174894
90129,9220.661312604043
84730,8031.733807405854
107601,16170.232241010066
89592,6786.412002534898
84844,10128.933001251711
96938,11861.84697269738
84981,10864.028483954668
100698,10079.37300007049
103306,10520.865088282193
107175,16495.797025598167
95411,18074.95746406148
101169,10950.185500755104
99407,15896.486416701213
78248,11765.128590831155
79031,11714.983125726634
91040,13457.382184433338
76464,10694.759277453866
102813,7080.34004433565
86811,12333.69762224208
81191,16366.49843601156
78202,19167.623436847625
82471,11481.30191988416
103920,9395.86024300686
79904,15631.662105703903
95670,15888.940409983237
89931,9471.211951234438
92605,18804.351324509647
85695,15083.428119369044
98750,8285.821812868375
101284,8860.173191252281
91932,13653.506842757875
98623,9034.831639921911
82499,8971.00896541581
93193,16268.875802088163
106110,11479.708815239179
78500,15946.631290562995
89447,11180.338438963114
103373,8928.619716960924
87872,7622.7513199858095
99425,10606.226810191982
96552,6850.277132835952
105787,9345.671694074705
82567,10025.306415598076
102894,6940.4481358163275
77641,9466.430483607808
100827,9526.237903963669
97712,10132.160302794427
95197,17591.990378669736
102993,10245.84687945897
94855,17594.593731886285
81534,12745.976196085227
95133,11754.052287781196
107468,6603.202098416422
86402,9730.504313761581
102666,9942.113655812269
92984,15854.351192960568
93891,10654.941909198711
94312,12474.805958056686
91959,20389.489031417725
91802,18054.447888621442
108175,11384.95159709368
78293,17712.143599242987
104991,11489.588506165173
104302,8426.596172296171
79807,12194.930743487808
87167,9467.571342058609
78620,14940.887528198045
81174,16018.273368444734
83125,8249.473950918511
103123,8799.163463907213
94065,13636.901186445413
78480,12748.986732628426
98280,7702.634239438014
83415,8442.352788642742
92297,41911.0391624861
100221,11515.867537198314
78829,13225.601873885525
93418,15279.032904960173
83424,9304.61082349528
101749,6181.521079442658
103456,8341.868424260058
88503,9197.55791665743
84931,11443.06345218358
107552,12678.083272329392
108037,10117.89793530825
94539,15854.351192960568
83697,7552.163262869377
87455,11701.839457623819
103044,7545.161491092144
104852,17936.840821959166
93437,22135.201364354692
92885,10035.33728459675
80922,12847.700220326024
102886,8075.801882156311
104586,13327.557612475835
81164,12761.939876656266
106074,13327.557612475835
87617,11701.839457623819
84513,11543.22110797527
96743,10977.280727717527
81209,13954.162171649194
95463,9934.299358843771
95457,14417.051973190777
101606,10155.070967219604
97485,17651.55047833154
91916,16994.526802315733
91629,21322.300976565017
84215,9672.753299576909
108190,7619.522990074635
88314,14208.424161221958
104526,11695.490828148351
82467,9836.234188788905
91827,16268.875802088163
77885,28602.060800602598
83459,7992.6438162243585
98375,12059.235679720457
101233,9265.366201959081
97186,8331.101252508066
95520,15783.041074720079
95216,23518.071689255572
100878,6121.826200181315
80031,17030.308938998533
106134,15591.843051058926
103526,7073.723605154528
104018,21148.458134108863
83920,9307.519115278817
88245,8940.430175947058
86248,7846.643538478685
86315,11788.65944123771
108157,17732.49581287165
102814,8341.868424260058
84371,10064.844386978943
95270,10571.524435226323
107670,13983.946588321834
78745,11305.630709228917
88772,10025.306415598076
82335,11588.939591675742
100049,8075.801882156311
84953,7946.525333446442
98948,12327.941672712703
95952,21633.908057087152
93638,16366.417617119581
91164,18260.93949436923
87627,11673.630335762431
89209,9892.426226071593
94140,15073.872637455574
86567,8298.79921063288
81451,14431.79649482932
94658,18166.91678305165
103969,8161.930795150397
90158,11249.20389266016
107712,11444.55657508771
102518,9184.60017861272
91367,16734.28106034369
78764,13014.805051449686
87411,9357.18674175974
80790,25201.472268757516
97848,10982.33377947832
97985,5901.200622670653
99323,7379.514756671935
96854,9773.576787367658
103917,5987.894961623943
86223,8067.377380750367
101812,7482.326736974034
102098,8992.217432538615
93414,8782.9546114076
86794,8123.908529337034
81508,16958.928786771452
105781,12970.29251347129
103758,8075.801882156311
100877,10950.185500755104
83075,10542.074737541247
100303,9718.153939174894
85269,10730.382283594707
95693,13582.96810262826
85891,10321.649922947327
85991,8378.801752448186
89378,9500.25235498959
79718,9476.224127581301
96415,9617.651880312504
87510,8967.584203281447
95579,12245.29781143318
96453,10982.33377947832
80182,18662.697723612004
103363,8212.311263050506
76430,13308.658243386297
86302,6424.871765531134
78876,12282.569817556385
106740,8704.872624924205
101855,9184.60017861272
78987,17008.228127778806
100155,10520.865088282193
76069,18673.484931698593
79889,14068.631921346523
104035,12573.017054198837
102533,6933.45413100274
85374,9785.050774041576
82210,15209.167320634017
81145,11021.178771388706
99738,10352.875569352487
98201,20042.36487652323
88630,8863.362296009316
94084,14270.699452820698
79771,15428.354035047318
91057,18994.001367121033
92492,12267.808873101842
103600,10519.668260802378
105315,16977.816941353572
106151,13057.783081022735
87426,6844.712669471286
85249,8967.584203281447
77379,9458.117302167526
76190,9837.652192278652
89820,12841.587407584888
92650,15814.692609433438
82906,11939.720901182718
104766,11197.149497201848
104673,12587.142779214526
103734,6324.049139559034
87652,10842.279719297314
107399,11441.924724789093
97222,11695.008691264868
100614,7313.246746804406
95807,16268.875802088163
88084,10128.933001251711
97997,11931.866520063595
83321,9814.448966301481
83002,10566.536229411067
103995,8426.596172296171
102305,6353.77323635742
97774,15614.661102785414
87737,8303.689196794052
102191,10520.865088282193
78470,16616.71893505576
81787,16023.20708676057
90975,20251.57425137715
76598,13820.307385729264
88308,9430.342897106566
105997,7917.433492157931
97095,14071.124658086934
100555,8341.868424260058
106628,14164.324349343355
84638,6585.199982752569
106752,15613.170607838138
88072,11007.39005108892
86734,10498.47362783463
105842,15636.714246249061
102037,12651.549237010888
96623,8375.810979075499
80943,10585.714970280053
107882,8712.45727193977
96069,7914.848242885396
86796,13106.936194489683
83234,12744.521132727312
85044,8967.584203281447
76183,17768.60651495721
102124,8995.028091705724
105963,11012.494696529375
108127,10440.638386597726
76435,28260.69504512676
89809,16093.638587862179
98129,10349.640673353095
95632,16817.592356231668
77264,15998.189001934183
102849,7460.790013266155
106860,10352.462556786288
90177,8125.1672633061635
104336,11686.213826887533
91068,17279.82401136219
85416,8138.802668768884
92720,14417.051973190777
105257,9160.77726225679
94524,12132.935330662434
87069,10892.785577887082
79026,11723.360547968214
100533,9597.896939824725
107396,7157.351217863152
77220,9381.808080860026
76863,10735.035946557742
89441,6749.032143870811
86301,11007.39005108892
82808,10864.028483954668
106681,11238.069383429924
100673,9184.60017861272
87115,8378.801752448186
84819,9393.7608702345
99889,10352.875569352487
100435,7499.787440991951
91329,12729.98821482188
105897,10201.947945700715
94788,14875.891235891739
96403,12869.073528254668
105780,16641.83374510079
81290,15414.055135014076
91689,13154.164169206391
93660,25259.447352310384
84018,11701.839457623819
79166,14494.789131652304
99850,8977.13338360227
89900,11805.020743989226
76628,16658.6559681625
99136,9175.345366640144
89388,11680.511684726083
86441,10978.709434192368
100362,7474.469721683058
99493,9354.7857276868
108082,10969.109271262998
94759,15971.454534384193
91954,15829.02600290191
90378,11549.471698677316
86126,12655.421666071235
92990,14043.248506464115
80507,12847.700220326024
105394,14017.97689393681
80679,9366.89065894559
94014,21573.007724332816
78092,16275.743691779864
92725,8956.908915834627
104609,6509.53456599949
89940,13689.112718980603
84337,11007.39005108892
80392,12757.541491727345
90992,20186.93116897622
88342,8820.59561148495
83193,7055.79834248176
83080,14385.70627668622
87197,10564.90047345869
106043,8088.461813964372
81316,10194.93753777517
105197,24386.358928625734
86103,9612.775816917696
107819,19929.768927172256
94911,13582.96810262826
76597,19496.18968406808
96614,8064.796653167957
102197,6555.725857011481
104617,7424.360742037534
101445,8341.868424260058
94521,23572.382371483207
107290,11882.026545038321
93099,16876.168537135494
82179,21691.493913334532
96268,16128.764205231137
83202,11007.39005108892
101568,7474.0134611651065
89145,8442.352788642742
82718,6819.7172977636465
84595,11939.720901182718
86633,10208.122161795556
91925,21022.837734409903
100357,6982.613800976396
93684,14445.158766616058
106465,21148.458134108863
84631,11676.310538387626
97796,8659.276353777668
82836,9414.132449005812
81314,25579.66621650368
96868,12848.379494948182
94329,13300.089782673327
85728,6515.331829144658
78259,7382.3480754758275
107084,13615.465036865135
96134,7675.905877602376
81583,16901.17831541693
104264,11595.838918004956
86202,10418.229101820853
102867,7478.681161078979
83461,9612.775816917696
77589,12295.654381527773
94394,13459.256053715215
87588,9093.654493609627
98769,10352.875569352487
76735,14716.935573157736
105592,12164.746010367033
95260,13758.286997185905
82699,8184.721489970442
95827,16268.875802088163
89294,9070.381023292548
90853,10606.676955461184
86522,10405.83806747393
80958,19053.73594254379
94038,16994.526802315733
88512,7055.79834248176
80219,8629.619905960679
86063,4877.63009736054
87724,7055.79834248176
88835,9101.794968636646
105687,11695.490828148351
83567,9719.374588822875
106584,14945.435613236827
98492,8789.276738878729
94494,14166.619816532693
89061,6195.079933413149
103125,9942.113655812269
103883,9939.007095532379
80430,9354.758826159774
95544,17831.59043114507
105136,29554.33940938041
105560,9182.967954360605
108397,16910.860446797364
82236,22387.381577708406
89477,12415.358581083989
98106,6930.879331877022
85996,8127.928683306088
103439,10950.185500755104
90831,7346.152897767581
100746,10950.185500755104
81518,8643.744686324366
98610,8283.232733392733
100644,9857.535127662462
105486,12587.333874943773
79765,11787.287478852691
107609,9073.838075360385
85407,10208.122161795556
81527,16365.465096305175
80955,23509.33126275257
79400,15357.631473963114
101238,8489.31593201798
87024,11225.127138110272
88662,7992.6438162243585
107983,15343.610624704379
93662,16019.741665255728
81557,15442.451123869003
94520,13374.962202080864
97010,11282.79589196577
77628,17457.998194312902
89561,10858.942605457318
104218,11516.387116363108
99839,7543.73468612149
87279,8599.046198191705
93760,14258.664956849745
89551,7343.857402196216
82714,11007.39005108892
98166,14054.873541071665
83812,8674.560104119899
102617,6888.149382342062
76869,13242.901680207335
103735,12545.686498076895
94201,14029.901001193366
107893,13264.897650071403
78651,9307.855372629761
85246,11882.279784657063
81194,15506.78966966925
81133,18554.676647981083
95611,18108.900128622066
93004,11625.516705848591
81826,19192.197891112704
100157,10203.41140065679
103768,4289.804008122191
93350,13234.31158741505
76901,15637.289282295802
88742,9307.519115278817
102866,8915.97313835096
76438,18543.045976588328
86105,8521.166602132642
107506,15691.619618783356
108520,8700.352564790672
106613,9076.674243507978
94164,20229.22595011816
100964,8768.138180480844
92769,11180.51102913152
82221,10137.913986350086
98686,16399.961314594955
79762,13821.55230504444
84645,12170.693372697973
107656,14841.79586742953
97538,11581.841998268472
99552,16351.731449534484
102157,8507.521297147678
80935,9509.514919275636
100578,8423.93698792975
94686,16725.87372033563
93268,18463.927324781114
91842,15087.595957256191
95609,16734.28106034369
91576,15087.595957256191
93139,23412.81372932733
101030,7734.0918469611515
80172,24963.933689108668
106262,12696.973119608021
101562,8995.028091705724
102273,3271.2253585963704
87102,7076.109048639779
78491,13409.315619419203
90631,7343.857402196216
94672,14736.70590581905
77261,24252.135370699743
80434,12016.145907498625
86840,7055.79834248176
95011,16972.96752461706
90870,8721.88139269976
97999,8639.31730600617
77016,20458.838372672388
96931,11420.585933663107
85215,7404.676803312217
105268,11711.780096460981
99519,6930.879331877022
104056,12616.614982933066
91117,25281.302340305974
107099,12910.69280716662
80475,9850.072152285047
76216,19632.94282705524
93207,17271.33733579005
105166,7619.522990074635
107209,12030.54358727449
100109,8075.801882156311
87232,11524.781933082164
102624,9276.784797847195
81948,9446.929214576363
93625,19981.951390985058
90334,8116.9747939018425
79878,11397.929272830992
105653,12458.491480359255
108014,10201.861559110472
105491,14459.719398493604
87064,10744.411107776727
106773,12389.65535501343
93489,13805.247583982138
89490,14338.265947059901
100771,10950.185500755104
100803,9184.60017861272
92144,15412.592145165483
88632,9612.775816917696
78778,12321.37306084561
99308,7938.559271998509
77161,13409.315619419203
97501,7653.512642686995
100933,8789.47658534189
77489,17426.163845013525
84309,9367.25746164485
108040,8350.44834932933
97159,12527.075819025622
95779,11826.525626212488
89650,12170.141960453935
